Irradiance,Ambient_Temperature,Sun_Azimuth,Sun_Elevation,System_Power,System_Age,System_Status,Fault_Type
394,17.4,-51.5,51.3,1873.05570400684,8.9399033083866,0,0
55,11,45.6,12.2,249.966588639735,2.16872208572669,0,0
95,6.4,-30.6,9.5,520.214779232065,2.53825588960134,0,0
111,-0.9,-56.1,6.6,576.392843153973,6.61562747530566,0,0
789,13.4,20.5,51.9,5000,0.188159901786605,0,0
361,14.6,38.1,13,2891.98536427259,2.29137114151423,0,0
218,3.1,-48.3,7.9,1333.71626333316,2.40706593936923,0,0
96,6.3,-34.4,29.4,487.709010844641,0.300894327391606,0,0
195,15.1,41.2,6.4,2346.12306186724,3.63044006173831,0,0
147,5,-83.6,10.8,748.495202156499,0.266424969105151,0,0
296,11.9,68.5,6.6,2020.81642752098,0.841429344432445,0,0
73,1.9,-35.2,14.3,360.079556076321,0.680882514631237,0,0
384,13.4,-42.3,35.3,2357.88282682494,3.34559855076848,0,0
387,29.2,113.1,11.3,2063.93538712798,7.19295337779188,0,0
22,2.1,-28.1,11.6,81.022355885577,0.353343391674937,0,0
779,17.6,-89.2,19.9,4814.38763449261,3.61004910004637,0,0
67,1.3,24.5,11.5,334.471226164733,1.12827604637475,0,0
428,8,56.2,14.9,3677.14898690719,0.0222516015180216,0,0
261,9.9,56.1,14.7,1792.78388754222,4.77456919791984,0,0
155,22.4,68.2,26.2,789.753957244111,0.278950677329757,0,0
418,20.8,109.3,7.5,2546.41360544771,1.73683310513768,0,0
46,12.7,17.2,21.8,204.677788347662,0.326850911385847,0,0
602,18.1,65,23.7,4344.74900774737,0.244953415834358,0,0
545,14.9,50.3,31.6,3586.25885728978,0.669359853221678,0,0
606,6.4,-78.1,0,5000,0.312318650350606,0,0
765,22.3,21.2,59.8,4571.27217572239,5.23602218749239,0,0
393,16.6,-96.1,24.9,1888.05676438221,8.65122552033877,0,0
232,12.3,-71.3,19.6,1224.61783606088,1.90846555809014,0,0
309,9.7,42.2,21.7,2204.94225171335,4.77226805127008,0,0
193,7.7,-43.4,3.9,1786.13459937114,1.14505581573581,0,0
670,6.3,-112.3,2,4277.04798750651,0.382527530415255,0,0
842,17.9,-51.5,51.3,5000,0.521010043056458,0,0
205,14.1,-17.4,33.2,1157.67901025169,3.64042891188266,0,0
169,20.9,-58.6,31.6,850.120639012404,1.08610338203342,0,0
716,20.2,98.1,16.5,4134.82519954888,11.3276436938453,0,0
32,1.9,-43.4,3.9,131.551295256758,0.401982397949181,0,0
48,7.9,41.2,6.4,224.643638263776,0.817429713482631,0,0
547,7.7,78,15.2,4160.26390287196,0.00611381987799731,0,0
834,21,-6.4,61,4856.18792044148,1.88850288717591,0,0
101,23.3,98.1,16.5,438.551094048851,4.47568611247036,0,0
190,16.6,20.5,51.9,899.102318272034,8.4251711430477,0,0
722,19.7,98.1,16.5,4699.80811177608,1.88938678122469,0,0
399,23.8,59.2,39.9,2129.60550125055,0.104245539649073,0,0
57,15,17.4,45.1,251.073884469464,0.849456529730849,0,0
296,5.9,27.1,27.2,2126.80985488815,2.68079447467635,0,0
696,14.4,-24.2,43.8,5000,2.02250144617695,0,0
112,-4.7,-3.2,15,685.614554282191,0.451989346240529,0,0
335,14.4,-77,29.2,1810.8312668752,0.308362416531768,0,0
367,8.2,77.5,15,2124.87499262561,0.297628771568829,0,0
757,23.6,63.5,47.2,4503.6547999738,3.59155274149716,0,0
140,6.2,-41.2,6.4,1281.16997801024,0.183996355752626,0,0
26,9.2,-17.2,13.3,97.6787949786239,1.33643521464973,0,0
636,26.2,-31,52.7,4023.02968909135,0.181488916683965,0,0
753,23.2,63.4,47.1,4379.78664301635,3.26455050122575,0,0
353,15.2,-84.2,34.1,1787.59090346765,2.79278930463168,0,0
235,5.3,38.1,13,1908.98690588738,3.3864234173626,0,0
717,17.5,86.1,22.2,4126.51234928545,5.97168921553586,0,0
533,7.2,-23.3,28.1,4837.28051959507,0.949844931343941,0,0
613,16.3,-24.3,43.9,4520.95104281338,0.0560324062241783,0,0
800,22.7,21.2,59.8,4836.51937610476,0.392918416051575,0,0
44,9.3,37.6,6.7,189.55394445054,3.79019672988496,0,0
561,13.1,-107.2,16,3343.30153743027,2.34967330962776,0,0
332,14.2,-30.6,52.7,1548.42333544323,11.243300982924,0,0
44,6.2,50.1,0.3,172.206658447545,11.7900657746255,0,0
761,17.7,-4.6,42.5,5000,5.61248894010601,0,0
111,12.2,-17.2,13.3,608.505315108952,2.67319685243516,0,0
228,8.1,-21.1,18.5,1928.1139065716,0.575842817306562,0,0
348,20.9,98.1,16.6,1631.72801337335,10.9238116451545,0,0
186,13,38.1,13,1432.27823604131,3.49391610982999,0,0
305,12.6,32.1,18.1,3386.70628390393,0.669489647129493,0,0
114,14.3,-34.3,29.1,566.610126068472,0.759179755512385,0,0
498,16.9,23.3,58.4,2958.01917319572,0.700356224466945,0,0
36,7.6,-3.2,15,151.565853567896,2.03264182666877,0,0
372,12.7,-34.4,29.3,2975.46562978965,2.43248043136099,0,0
269,6.4,24.5,11.5,3076.09005324957,4.41839534737235,0,0
824,16.9,-70.5,43.2,5000,1.66291825285001,0,0
62,1.5,10.6,14.3,290.844856246661,6.17188666922865,0,0
425,15.9,-4.6,42.6,2737.55033244877,4.80428622388015,0,0
726,11.3,78.1,15.2,4604.47890746495,4.0690165100852,0,0
60,2.9,24.5,11.5,294.549699037898,2.24960491838467,0,0
901,19.5,125,1.7,5000,1.8858494124043,0,0
190,2.1,14.2,15,2038.26826848195,2.42627588823958,0,0
40,1.7,-30.6,9.5,178.157839370278,0.993187331377002,0,0
36,4.3,14.3,15,146.096056168516,5.80846856338254,0,0
299,7.4,51.1,6.5,3178.65986095183,8.5183747465085,0,0
239,4.3,63.5,14.9,1775.80754270134,2.11114569895645,0,0
296,10.5,10.4,30.2,1983.84720450583,2.77209450001112,0,0
374,10.4,63.5,14.9,3391.39201044014,2.74777033513163,0,0
466,19,-31,52.9,2858.73970190641,0.220890924621054,0,0
751,10.5,-105.4,16.1,4537.42877944887,2.59151276235136,0,0
659,20,78.2,38.4,3879.59731928658,1.60969180881392,0,0
897,13.4,-62.6,37.7,5000,7.68176296853419,0,0
281,9,32.1,18,3118.4913848324,4.11270631373981,0,0
115,11.1,50.5,31.8,565.250992780508,2.09576103229573,0,0
406,5.9,42.2,21.8,3494.76617901784,2.83007417709829,0,0
567,9.3,42.3,21.9,4446.43850431931,3.21564423664632,0,0
133,9.7,41.2,6.3,1126.12459912087,0.707145759401934,0,0
98,0.8,-30.6,9.5,550.175808763435,4.36758187572134,0,0
163,-3.2,-35.2,14.2,984.394557180372,0.033238924315185,0,0
248,13,-63.3,15.3,1775.65787180214,1.33999556203781,0,0
207,10,45.6,12.1,2480.51106036863,1.26770082237048,0,0
479,14.8,-76.6,29.1,2813.20581358751,2.36271758495203,0,0
337,10.2,-29.1,19.1,3060.33547549256,8.6783470575247,0,0
53,7.6,-6,20.6,242.37364948942,2.82888205707185,0,0
686,20.2,-2.6,53.3,4347.58900982535,1.33006516614746,0,0
384,12.5,-57.6,28.2,2341.40890657171,3.70286732433573,0,0
501,11.7,41.5,47,3099.10696184454,1.65772187705708,0,0
171,14.2,46,12.4,1113.04015449774,13.4208382550427,0,0
48,7.6,0,16.2,219.611182530384,2.03467813783467,0,0
196,4.9,-39,23,1131.16047813157,0.0707499234093084,0,0
549,24.1,-67.1,38.7,3438.24500415187,5.30158717307508,0,0
547,2.5,-58,28.1,3976.27496853932,4.20751511946764,0,0
350,10.9,32.2,18.2,3470.90391536095,4.84346906604258,0,0
491,16.4,-93,20.7,2955.19915452286,2.31450937432457,0,0
235,7.8,-63.3,15.3,1664.65084136156,4.20524103707862,0,0
683,20,63.5,47.2,3931.89551577377,3.20542097537318,0,0
888,20.9,-54.3,51.4,4802.12091440612,8.5642304367261,0,0
659,20,63.5,47.2,3864.25317145525,1.94074370648241,0,0
437,16.6,-24.2,43.8,3333.85148202577,2.33428001641472,0,0
425,13,-57.6,28,2820.49448366874,2.07109789826938,0,0
846,12.1,-77,29.2,5000,4.21065742942672,0,0
436,16.8,-17.5,33.5,3465.89599876679,7.38835616980291,0,0
472,18.7,-51.5,51.3,2698.88861922258,3.91427240062963,0,0
625,17.6,109.3,7.7,3838.31424864368,2.95133150150725,0,0
820,16.6,-30.2,57.4,4499.06770861546,9.36154510976787,0,0
413,28.2,63.5,47.2,2404.5978959218,0.972479959131445,0,0
736,10.2,-100.5,10.7,4400.09664369348,6.45399204194722,0,0
578,22,78.5,36.8,3351.4459090787,0.871353907506839,0,0
204,12.6,-34.4,29.3,1415.43548495226,3.99628574660956,0,0
151,2.6,-6,20.7,900.108930960639,0.437623294131529,0,0
189,4,38.1,13.1,1450.92184297361,0.275774320173152,0,0
821,20.7,-26.2,50.8,5000,0.607851448551346,0,0
868,16.3,-63,37.9,5000,0.740991331262391,0,0
471,12.4,-75.5,6.6,3709.09843260896,5.07711348970946,0,0
771,16.3,-6.4,61,4395.59651317706,4.55972937664486,0,0
831,15.8,121.3,0,5000,2.0047891561973,0,0
257,18.3,23.3,58.5,1193.13736845932,8.71401888425008,0,0
726,18.2,-6.6,55.7,4608.88006395654,0.794304955252644,0,0
262,17.1,73.4,34.8,1320.05201198483,4.62431789552953,0,0
812,10,90,6,5000,0.122929696955397,0,0
591,18,-118.2,7.4,3420.14297305474,2.33569743292351,0,0
795,20.5,-6.4,61,4797.97322943803,0.577062611891175,0,0
337,9.1,-4.6,42.7,1886.92016781686,0.285178099939333,0,0
600,22.9,40.3,50.3,3805.95137988597,0.140100679306572,0,0
459,4.8,-6.4,30.2,3534.25775898849,5.73331837138681,0,0
148,10.2,-85.2,14.2,753.364318294616,0.0693405444689849,0,0
376,13.4,-21.1,18.5,3405.7075865783,4.67281732548457,0,0
624,8.3,-71.3,19.5,4297.75967205011,3.06560682293247,0,0
199,20.7,-51.1,46.8,951.96603100566,5.02237826555096,0,0
43,1.8,-43.4,4,187.319289084924,4.17896614308949,0,0
53,-2.7,-28.1,11.6,260.650965372857,0.35620351658167,0,0
376,11.6,-118.2,7.4,1944.28092600389,4.05269239875436,0,0
730,12.7,-96.1,24.9,4420.11003751857,1.91182667560556,0,0
144,11.3,-41.2,6.4,1260.8113137543,0.231001980713001,0,0
112,6.5,45.6,12.1,613.533495584081,8.45698020668974,0,0
62,5,-3.2,15,302.994017552482,1.46131827094009,0,0
493,12.4,-24.4,40.1,3050.10643337272,4.13161088273638,0,0
229,10.2,-41.2,6.5,2793.72419250875,0.0375913713367881,0,0
389,21.1,-7,55.9,2460.75023493504,0.847360098908477,0,0
144,12.4,-28.2,11.7,1201.18368829277,4.62027930003642,0,0
526,20.9,109.3,7.6,3145.0986174175,1.74962412706948,0,0
737,18.4,109.4,4.1,4357.84724801619,3.91128791372102,0,0
18,-0.8,-14.3,15,58.1508576789387,4.04496564443691,0,0
787,14.8,97.6,12.9,4912.44209545424,5.62068268087499,0,0
101,10.4,41.2,6.4,555.611660380692,6.50121017556784,0,0
350,10.9,32.2,18.2,3336.37565359049,8.50332833448396,0,0
103,12.8,-29.1,19.2,555.940727046301,4.10414127372601,0,0
138,11.4,-59,31.7,691.715365327333,1.47246479462038,0,0
422,3.1,63.2,0,3996.37701460457,2.78501724942174,0,0
49,16.5,-34.4,29.4,202.196923599514,5.17647952612832,0,0
468,9.3,86.3,22.3,2556.85479899596,13.3041661902126,0,0
339,15.9,38.1,13,2817.02088672966,6.48557782013684,0,0
130,10.1,38.1,13.2,676.636599870964,0.72669348772351,0,0
84,9.3,-63.3,15.4,402.3299124646,3.42822608946407,0,0
26,8,-3.2,15,102.929205284451,0.674964078097411,0,0
731,14.7,-104.2,11.5,4771.89654044819,0.28556913406004,0,0
159,5.8,-43.1,13.6,1193.15195240298,11.2714335603449,0,0
407,17.5,-58.6,31.5,2550.4547964741,2.43972289298663,0,0
714,18.2,-3.4,46.3,5000,0.963772761823066,0,0
163,10,-28.1,11.7,1336.73188968645,9.9746070629534,0,0
267,3.3,-35.2,14.1,2612.00759648722,0.00665780356620776,0,0
345,11.2,-34.3,29.1,2656.02525158531,8.35009775659446,0,0
27,5.5,-48.3,7.9,97.6820325945239,5.21693999733747,0,0
619,20.2,45.1,54.7,3484.32884300362,5.81641580034228,0,0
410,17.6,89.6,5.9,2461.69829757706,7.24070288057996,0,0
555,8.8,77.5,15,3628.87363898561,4.76245764723153,0,0
520,13.3,80.6,0,3958.52727609695,2.31463558760811,0,0
533,8.4,-6.4,30.5,4888.41714969123,0.022957761527194,0,0
354,9.2,42.3,21.8,2446.89164973266,10.0411576236044,0,0
138,13.3,68.2,26.2,693.450205914809,1.30312687596982,0,0
344,13.6,34,37.9,1946.77342781347,1.34633433991386,0,0
127,-2.9,-43.4,3.9,1033.00278692466,2.78753332521678,0,0
339,15.6,24.1,17.7,2951.31406936611,2.01121628800984,0,0
201,5.8,-28.2,11.7,2334.9402593441,6.14328026142882,0,0
167,15.4,-2.6,53.1,810.958025302208,3.31845998055314,0,0
333,15.1,-24.4,40.2,1792.23463339015,1.95324904188513,0,0
235,11.9,-17.5,33.3,1726.64453109792,0.841267244201529,0,0
42,5.4,-35.2,14.1,185.919437671104,0.456473219577706,0,0
309,21.3,23.3,58.4,1578.11490000651,2.87489868597682,0,0
470,15.9,23.3,58.4,2707.95471474749,1.44628219290395,0,0
714,17.6,-24.3,44,5000,2.7302272566938,0,0
49,11.2,27.1,26.9,217.397930999907,0.0368707330317439,0,0
194,0.8,46,12.3,2035.19467065952,6.62870543164493,0,0
599,16.3,68.3,26.2,5000,0.641969918405698,0,0
491,17.2,59.2,39.9,2988.81767655797,1.44949092287991,0,0
793,9,-89.2,20.1,4387.05542477487,9.6250678565276,0,0
392,11.9,-76.6,29.1,2138.13159180669,0.532752667928495,0,0
482,21.4,125,1.6,2409.22119495626,14.5685951224935,0,0
545,12.7,101.4,0,3396.54775220625,5.63043723432435,0,0
482,22.1,18.1,54.9,3095.74392846956,0.0160264834528877,0,0
283,-2.1,27.1,27,2066.6583777928,2.45104571474439,0,0
340,25.3,63.4,47.2,1722.94727540598,2.23938028655019,0,0
714,17.9,-51.5,51.3,4213.64355856867,1.95025709190422,0,0
252,19.3,-80.6,30,1285.43615415644,0.123001876827686,0,0
112,-4,24.5,11.5,685.762168150549,0.417731424455075,0,0
571,15.4,-82.1,34.3,3259.0997116985,1.69874493641781,0,0
54,10.1,-17.2,13.3,259.02952869884,0.568397310658803,0,0
736,12.6,-76.5,29,4635.83831439336,1.98715226526858,0,0
74,7.7,68.6,6.6,343.692096224683,3.54439863910593,0,0
145,9.7,-17.5,33.5,777.162375872511,4.26851683619474,0,0
234,-0.7,-53.2,16.6,1361.44479594244,3.75162631766242,0,0
671,26.2,81.1,17,4237.1636688692,7.20203011646157,0,0
432,8.2,51.1,6.7,3969.54025990965,0.14283917125016,0,0
200,23.5,18.1,54.8,925.723142647595,8.51739542442962,0,0
191,17,-67.1,38.7,938.542443621898,1.05983239033917,0,0
509,9.5,-75.5,6.6,4355.65314022506,7.61413001471638,0,0
272,3.5,-21.1,18.5,2456.42497679071,4.30145284740712,0,0
151,0.2,-60.5,0.5,819.759594135469,5.09460851432068,0,0
278,21.6,-80.6,30,1426.45745594687,1.60495148520258,0,0
287,13.5,18.1,33.3,2140.05977424508,1.3844387145674,0,0
542,14.3,-24.3,44,3838.15818674354,12.1331751526318,0,0
28,6,-17.2,13.4,105.627244123757,7.70497203559591,0,0
154,11.4,-14.3,15,1523.37472970912,0.795857509130484,0,0
743,11.9,-42.3,35,5000,2.43033810024485,0,0
423,20.5,98.1,16.5,2682.99600802057,0.491920635743248,0,0
277,6.7,-6.4,30.2,1551.11019430892,1.42242736386913,0,0
94,15.6,23.3,58.4,418.398111754357,5.02635670464421,0,0
482,21.8,73.4,34.8,2907.7265370673,5.64430998286256,0,0
347,17,50.1,22.7,2697.79025118865,0.234458731044783,0,0
123,9.1,0,16.1,961.543960719189,5.31175943933445,0,0
428,7.2,69,6.7,3413.3726251058,6.71509575183642,0,0
428,23.2,-31,52.9,2626.78080856829,2.6194222979254,0,0
194,8,-58,28.1,996.443752852008,2.87341447197612,0,0
615,5.9,-66.1,8.7,4879.20780669062,4.11321026916492,0,0
757,23.9,78.2,38.4,4542.14390772441,2.72639491069605,0,0
793,12.2,86.3,22.3,4803.35454895826,1.11608548812912,0,0
127,14.3,28.1,11.6,990.866796986332,7.32938234523291,0,0
322,29.4,68.2,25.9,2065.27629819178,0.43717709388144,0,0
507,18.7,-46.3,45.4,2768.22884816273,7.18837152561943,0,0
431,13.7,-80.5,29.8,2461.7941587256,5.34872034301841,0,0
72,3.5,51.1,6.7,338.057585043369,5.35711390263265,0,0
825,11.3,20.4,51.6,5000,0.0549337339547601,0,0
527,1.9,-53.1,16.3,4547.19414218046,1.08635070901086,0,0
397,18.9,-51.4,51.3,2043.72497296083,2.56385422270633,0,0
338,-0.3,-21.1,18.6,3462.44967028072,0.213805430034918,0,0
860,18.7,-63,37.9,5000,0.81539637613339,0,0
603,9.3,-6.4,30.2,4872.01391785164,0.198727735680003,0,0
474,11.9,-105.4,16.1,2455.22344247034,9.22150891134218,0,0
158,7.7,-78.1,0,816.489679073941,1.89300537826548,0,0
147,12.3,42.2,21.7,750.102526599841,2.89256748724605,0,0
103,-2,-28.2,11.6,571.529191210105,8.49677532114029,0,0
473,23.4,40.4,50.4,2888.28772120254,1.11906509597866,0,0
601,13.3,-58.6,31.6,4871.23827936106,4.57931854540928,0,0
241,15.6,-104.3,11.6,1140.04482748925,7.34039024139763,0,0
470,12.9,-3,53.2,2578.14435938446,12.185685266946,0,0
101,7.4,0,16.2,567.327484084997,4.35937022998239,0,0
24,10.2,10.6,14.3,90.0614371196899,2.62627852076813,0,0
592,7.6,-24.4,40.4,4573.32484819066,0.537550898507886,0,0
91,7,42.2,21.8,440.12278741304,2.9221373877379,0,0
676,16.9,-67.1,38.7,4272.76523779398,0.964878876648143,0,0
418,4.5,-78.1,0,3186.84541901965,2.02484867364185,0,0
141,14.6,0,16.2,1180.69971317695,3.30486947216517,0,0
369,10.4,24.1,17.8,3308.19033369962,0.697273108115341,0,0
224,3.1,-48.3,7.9,1821.21812385566,0.26262101030759,0,0
242,7.4,-43.4,3.9,2467.35715660886,0.075169448557016,0,0
251,6.6,28.2,11.6,2974.381995942,6.03907405370869,0,0
547,7.7,78,15.2,4096.26257415761,1.41967829649595,0,0
167,16.7,73.4,31.2,839.433886015252,0.206806265590687,0,0
657,24.8,40.3,50.3,4509.26470787433,1.09112059476182,0,0
676,23.7,-54.3,51.4,3970.57313288121,4.05561805345586,0,0
62,6.9,-57.5,27.9,263.336867373622,6.4368758847959,0,0
74,15.4,9.1,20.5,303.122098667732,14.846467182984,0,0
124,5.9,1.4,23.6,648.492976725967,10.9637263149592,0,0
643,12.7,-46.3,45.3,3865.82579243329,1.44627194215292,0,0
194,5.1,24.1,17.7,1497.08203587424,1.81089135113226,0,0
59,10.4,42.2,21.8,261.633638530769,4.18104491146831,0,0
131,13.2,14.2,15,1068.16013623539,2.18692221463618,0,0
55,8.6,-29.1,19,250.346731265314,2.01674552573002,0,0
396,20.1,78.2,38.4,1988.04751225438,4.1924863247128,0,0
403,15.3,-94.2,25.1,2044.3284798297,12.4304279651223,0,0
336,27,86.2,25.7,1762.61081154732,1.7677821574344,0,0
296,6.3,42.3,21.9,1914.40180996011,11.7176398359105,0,0
790,15.6,-104.2,11.6,5000,0.818740272477332,0,0
35,0.5,-41.2,6.4,145.772928257817,2.07380396653565,0,0
48,-0.9,24.5,11.5,230.372846247133,0.0155699237674676,0,0
809,22.1,64.3,45.5,4795.81582729216,0.424922753923348,0,0
783,12.4,-112.3,2,4826.53504194287,0.951782658560493,0,0
174,6.1,-17.2,13.3,1401.75044779868,1.26762499964708,0,0
470,17.6,-24.3,44,3468.68027536737,3.14249382299172,0,0
278,25.2,-7,55.9,1434.66266943352,1.11166498777154,0,0
821,24.6,-33.1,57.8,4909.49182724653,0.820717811260611,0,0
380,10.4,89.5,5.8,2455.71220954603,3.1320380598696,0,0
713,5.8,-24.4,40.4,5000,1.10816432510362,0,0
456,14.3,-89.1,19.9,2717.29188532659,0.162792015293627,0,0
736,10.2,-100.5,10.7,4477.72904449205,5.04977910029435,0,0
537,17.5,-94.2,25.1,2962.01433790147,4.74758955177438,0,0
392,11,-49.5,23.1,3711.73075581601,0.110539180720791,0,0
740,25.4,-54.3,51.4,4467.42460551677,0.739348236018617,0,0
111,7.7,-14.1,22.5,650.183311181566,0.922721901661489,0,0
667,8.9,-85.1,14.1,4977.80878463966,2.12883454269584,0,0
457,21.6,124.3,3.2,2494.96826741519,7.58197178880068,0,0
62,3.4,14.2,15,301.198450111986,4.27326978818642,0,0
278,9.6,9.1,20.4,1953.9325171795,5.10663827303831,0,0
130,17,-82.2,34.3,618.589357433934,1.913405386633,0,0
897,22,-84.2,34.2,5000,3.94344184780666,0,0
407,12.5,-85.1,14.1,2888.72595009057,1.90436322143128,0,0
410,13.2,-71.3,19.6,2516.78375827067,5.08917686998088,0,0
703,23.1,113.1,11.3,4094.68892466118,1.17593283865026,0,0
491,22.7,40.4,50.4,2658.946693106,11.9899414235778,0,0
124,20.8,91.1,27.7,588.812573924924,0.613057456548431,0,0
144,5.6,9.1,20.6,840.181279510432,1.93671164668299,0,0
343,9.5,1.4,23.6,3476.26119364011,1.45851107729799,0,0
241,3.2,50.1,0.3,3033.52483623599,1.74511144010494,0,0
127,10.1,-14.2,15.1,991.97781422784,4.74146895745772,0,0
407,19.2,-68.4,43.3,2268.20837286237,2.50137653965052,0,0
787,14.4,-26.2,50.7,5000,1.51991745039018,0,0
312,17.3,23.3,58.5,1493.54594215698,9.60204626512837,0,0
144,17.3,0.1,34.9,744.620264562366,1.18299012584667,0,0
387,27.5,-33.1,57.8,2209.01652198901,0.874518598149089,0,0
117,18.1,46.3,53.2,557.76841017112,0.384840300915387,0,0
167,22.6,45.2,54.7,822.565739393991,0.567218961036477,0,0
451,11.1,-116.4,7.4,2377.38433422575,10.7467106600789,0,0
296,21.7,125,1.6,1495.3482287094,1.41575712285664,0,0
338,16.6,68.2,26.1,2002.10979157864,7.76377056648137,0,0
377,5.5,68.5,6.5,2764.78042566346,2.38851005202774,0,0
176,9.1,68.5,6.6,916.117471755738,2.36485275907303,0,0
88,7.4,-17.2,13.3,451.536514523043,0.327307942633932,0,0
143,8.4,28.2,11.7,1239.24364262373,5.41626960820399,0,0
50,14.2,63.1,0,221.337996566441,1.84626766498649,0,0
204,12.8,-17.5,33.4,1399.97300804676,5.09317165061314,0,0
109,13.3,63.5,14.9,529.344271910215,2.93041050627178,0,0
156,8.7,63.5,15.2,862.312125688802,4.16112400715359,0,0
419,6.3,10.4,30.2,3710.98480912686,0.0600538768021892,0,0
29,10.3,32.1,18,115.086535587506,0.105017273855062,0,0
839,20.8,-3.4,60,4819.16612129211,3.46651921171817,0,0
272,20.2,-3.4,60.1,1394.90975211433,0.976017621801005,0,0
138,13.6,-14,22.4,835.161063734702,0.811234907114331,0,0
740,16.4,90.1,6,5000,0.372902400045139,0,0
337,9.9,15.1,41.8,1831.39463483836,2.89141758022659,0,0
788,15,-89.2,19.9,4800.49409794188,0.934065090446991,0,0
400,19.1,-72.4,23.1,2535.25598219446,4.16598677601388,0,0
408,19.7,-84.2,34.1,2355.73876857966,1.95387329178796,0,0
443,15.6,-31,52.7,2606.30849761262,3.17462113802873,0,0
737,13.5,-57.6,28,4807.9905518639,0.115153143046167,0,0
221,26.5,73.4,31.4,1070.62249023845,4.60896460509238,0,0
345,15.1,18.2,33.1,2741.34063839232,5.10804089117087,0,0
183,11.1,10.4,30.2,925.154368639835,4.81987335719406,0,0
272,16.3,1.4,23.4,2525.41995213358,5.85056153493261,0,0
202,19.1,63.4,47.2,998.160909081504,0.924011493969181,0,0
135,18.6,-24.3,43.9,671.294255673152,0.119148556766947,0,0
547,8.7,-71.3,19.6,3635.77351517031,5.10798659500505,0,0
524,16.6,-85,14,3355.5286693069,4.70171885128927,0,0
187,7.7,-76.5,29,916.269942973723,5.01694592743232,0,0
272,16.3,1.4,23.4,2654.51581486612,1.29016505118166,0,0
179,13,-3.2,15,1678.85538349726,2.42838866299854,0,0
50,15.5,9.1,20.4,223.922688300445,0.89464845155599,0,0
102,-2,-17.2,13.3,566.734903221384,6.05479226563447,0,0
33,10.7,46,12.4,134.782984514175,1.31829310491401,0,0
256,5.4,-6,20.6,2166.24151450433,3.39226669719223,0,0
136,13.7,17.2,22.1,1101.26692312713,0.133725041953205,0,0
218,8.5,38.1,13,1350.44915727722,1.33304238342936,0,0
142,8.7,50.1,0.2,1242.55509100042,0.568864114094929,0,0
229,24.9,-51.5,51.3,1087.37168487635,3.91108583072318,0,0
582,18.2,-42.5,38.7,4507.74166739905,5.46818576495913,0,0
284,8.9,37.6,6.7,2930.34008540576,16.5493276811151,0,0
415,27.4,45.2,54.7,2429.8172156543,0.0307235277603883,0,0
728,21,-3.4,60,4249.85533834892,4.76524089753682,0,0
417,14.4,0.1,34.8,3719.27863538136,0.589336152298979,0,0
105,9.4,28.2,11.7,618.70061833852,3.79534347427821,0,0
657,13.4,37,40.7,4780.59642212113,2.72228243579042,0,0
234,14.9,0.1,34.7,1716.93121564079,2.21689485975278,0,0
417,20.2,98,13,2433.62808413513,3.29614488695423,0,0
301,12.2,-75.5,6.6,1957.39392221585,8.71648552756366,0,0
487,16.3,0.1,34.9,4351.14922737866,2.32807374489178,0,0
183,15.5,76.1,6.3,949.132570051868,4.41076612140217,0,0
378,13.3,-17.4,33.2,3088.23822116961,0.17510272411347,0,0
321,24.1,53.6,34.3,1780.47886981776,1.09126155558694,0,0
115,9.1,90.1,6,530.462198843504,7.78846417486071,0,0
333,0.2,-6,20.6,3158.65198656406,1.07762969534273,0,0
850,15.4,-94.2,25.1,4727.82211536048,8.43026551200369,0,0
551,13.2,69,6.7,4284.84775054038,2.85890374467788,0,0
426,20.4,109.3,7.5,2582.38829319155,1.7993518240549,0,0
